vendor_id,name
0e49f7e4,Yakult Green Tea Medium
0e49f7e4,Honey Milk Tea Medium
fe4cf855,BT3. Sarang Party Chick
fe4cf855,Grilled Tilapia Aglio Olio with Sambal Sauce
fe4cf855,"W2A. Serve With Fries, Coleslaw And Garlic Bread"
fe4cf855,Cajun Chicken Salad
6604079e,5 Pcs (Bowl -No Separation Of Sauce)
6604079e,Nasi Lemak (Fish)
6604079e,3 Pcs
6604079e,Glutinous Rice 糯米饭
32d38e69,Salted Egg Yolk Chicken Cutlet Noodle 咸蛋鸡扒面
32d38e69,Ampang Yong Tau Foo 安邦釀豆腐
800a7894,Full Platter (for 2-3 pax) and 4 Regular Sides
800a7894,Signature Rice Large
5a08d4cc,2 Pcs No Separation Of Sauce
72a40f05,Regular
0bbfdd16,Mee Rebus Set
fda00a5e,Family Meal - Prosp Beef TwLEVMx2 + NuggetsHM
8a0e1ff2,"2 Peanuts, 2 Red Beans, 2 Cheese  2花生,2红豆,2乳酪"
19ee94bc,Regular 普通
19ee94bc,Original Mixed Pork Soup 原味肉脞汤
a0b2be03,Spicy Chicken McNuggets® (9pc) Special
f190351e,Longevity Noodles 妈祖面线
442aa613,Garlic Bread
442aa613,Exclusive for foodpanda: Special Bundle (4-5 pax)
f0c880b0,Cuppa Lava Cake with Ice Cream
f0c880b0,Original Sliced Cake
4944990b,Subway Melt™ Sub
4944990b,Chicken Ham Sub
06236930,Value Meal
186a2d60,Cheese Dip
ee88d54f,Signature Frozen Yogurt
6383d9c2,Chicken Teriyaki  Handroll
6383d9c2,Yellow  Submarine
15e42c95,Curry Chicken with Rice
15e42c95,Traditional Kaya Toast + Peanut Thick Toast Bundle
f52740c9,Bo Bo Cha Cha 摩摩喳喳
f52740c9,Cheng Tng 清汤
f52740c9,Grass Jelly With Longan Ice 仙草龙眼冰
f52740c9,Barley with Ginkgo Nuts & Beancurd Skin 白果腐竹薏米
f52740c9,Grass Jelly With Konjac Ice 仙草彩虹寒天冰
f52740c9,Grass Jelly With Sea Coconut Ice 海底椰仙草冰
f12a5bb5,Dong Ding Oolong Milk Tea - Medium
f12a5bb5,Fragrant Taro Latte - Medium
f12a5bb5,Hokkaido Chizu Milk Tea - Medium
f12a5bb5,Salted Caramel Milk Tea - Medium
f12a5bb5,Bubble Milk Tea - Medium
4a793e0c,T37. Fried Noodles with Beef
4a793e0c,T53. Kampong Style Fried Rice
de18b671,WHOPPER® Meal
de18b671,Taro Pie
de18b671,Double FISH’N CRISP™
bfbc40d6,Cheesy Yumburger VM
bfbc40d6,Jolly Chicken Hotdog VM
3510988e,"Pho Noodle Soup with Sliced Beef with Beef Ball,Tendon & Brisket 四式牛肉河粉汤"
f24d4e2f,Nasi Lemak Set B
f24d4e2f,Bee Hoon Mee Set A
3e6c61a5,Jumbo Fishball 炸大圆  (2pcs)
3e6c61a5,Satay Bee Hoon 沙爹米粉
e86ae8d2,Kiara Pizza
d7ef9158,Honey Tequila Chicken Wings
d7ef9158,Spicy Chicken Quesadilla
4abc27b5,Steamed Prawn & Lobster Dumplings
4abc27b5,Jade Fried Rice
4abc27b5,Crispy Duck Pow! Pockets
4abc27b5,Numbing Pork Ribs
2b778af7,J Dog Pizza
2b778af7,Dr. Pepperoni Pizza
2b778af7,12 Pcs
2b778af7,Chocolate Chip Cookie
2b778af7,6 Pcs
45d5c84a,Green Chicken Burrito
45d5c84a,Baja Fish Tacos (2 Tacos)
45d5c84a,Chicken Quesadilla
45d5c84a,Lamb Tacos (2 Tacos)(Gluten-Free)
45d5c84a,Guacamole (Vegan)(Gluten-Free)
e12cea2d,Caesar Pulled Chicken Wrap and 2 Regular Sides
395c1796,Open Face Melt Chicken
e143e658,Quesadillas
e143e658,Fuego Wings
e143e658,Nachos
4668b21a,PS. Truffle Shoestring Fries (1/2)
4668b21a,Breakfast Grand Slam Bunwich
4668b21a,Coke Zero
8eee2247,Popcorn Chicken 盐酥鸡小
8eee2247,Taiwanese Tempura 甜不辣
8eee2247,Four Seasons Milk Tea
8eee2247,Sweet Potato 甘梅地瓜
8eee2247,Enoki Mushroom 金针菇
8eee2247,Mango Four Season Tea
485586e6,Value Set Lunch - Grilled Fillet of Fish with Thai Mango Salsa
ee16193f,S3. La La Seafood Bee Hoon & Prawn Paste Wings  啦啦海鲜百米粉 + 虾酱鸡
4224623e,DIY Rice Roll (Customize Rice Roll 自制饭团)
09620a65,Eryngii Mushroom 鸡腿菇
09620a65,Quail Eggs 鹌鹑蛋
09620a65,Prawn Seafood 虾
4d8a8e2d,Mango Four Seasons Tea Medium
4d8a8e2d,Milk Tea Medium
682b65bd,Build Own Burrito
4453413c,6pcs Golden Roasted Drummets
4453413c,"Large (12"")"
24eb548c,Family Meal - McSpicy® Meal x2 + Nuggets HM
0452e837,VALUE FOR 2
5c63aaff,9pc Chicken McNuggets®
5c63aaff,Apple Pie
ca4deaec,Turkey Bacon with Egg CROISSAN'WICH® 
ca4deaec,CHICK’N CRISP CROISSAN'WICH® Meal
7f528535,6 Pcs
7f528535,Mini Size
7f528535,Rice
2963c19a,Roasted Chicken with Fragrant Rice
2963c19a,Roasted Chicken
2963c19a,Steamed Fragrant Rice
e4ea41e5,Ultimate March Buddy Meal: 1 Nasi Lemak with Chicken Otah Meatloaf + 1 Nasi Lemak with Chicken Wing + 2 Selected drink + 1 Bergedil + 1 Fish fillet
beca959b,Chicken Wings
beca959b,Black Pepper Chicken Chop
3c573e1c,F3. Maggi Goreng Ayam
3c573e1c,Masalah Cheese Thosai
aa2a29e5,Indonesian Chicken Curry & Vegetables Bento with Yellow Rice
d0028caf,Store-selected Half Dozen
f1245403,Benny Eggwich + Grass Jelly Thai Tea Soya Milk
f1245403,Grass Jelly Soya Milk
f1245403,Pearly Taro
f1245403,Classic Beancurd
9a0396c2,香菇肉脞面 Mushroom Minced Meat Noodles
9a0396c2,叻沙 Laksa
8dd4da05,5. Pulut Hitam 黑糯米
8dd4da05,15B. Durian Chendol 榴莲浆罗
8dd4da05,Hot
8dd4da05,15. Chendol 浆罗
679e02c5,N09. Hor Fun
679e02c5,P26. Tissue Prata
679e02c5,B02. Chicken Briyani
679e02c5,N08. Hokkien Mee
679e02c5,P01. Plain Prata
051da993,21. Fatty Bom Crunchy Chicken
051da993,14. Crunchy Chicken with Rice
f68db904,B. Mash Potato
f68db904,29. Jerry's Chicken Popcorn
f68db904,28. Fatty Bom Popcorn
f68db904,31. Fatty Bom Mid Wing
afcbb851,Box Of 3 Cupcakes (Reg)
a3c293cf,Deer Meat Ginger and Onion Rice 姜葱鹿肉饭
a3c293cf,Pork Ribs Rice 排骨王饭
1caca2a8,Salted Egg Chicken With Rice 咸蛋鸡丁饭
1caca2a8,Hor Fun with Gravy 河粉
b1fbe964,Salted Caramel Milk Tea
b1fbe964,Triple Peach Green Tea Pomelo
8e7a3790,Perfect Avocado
8e7a3790,Brown Sugar Boba Crush 黑糖碎碎冰
e17c7d84,1 For 1 Sweet and Sour Chicken Bento 素酸甜咕咾肉套餐
e17c7d84,Buddy Meal for 2 两菜套餐
e6c18a6d,S04. 3 Treasures Steamed Glutinous Rice with Chicken
e6c18a6d,S05. HK Street Chee Cheong Fun
e6c18a6d,F03. Premium Prawn Dumpling
e6c18a6d,S03. Signature Premium Siew Mai
e6c18a6d,F01. Superior Prawn Fried Beancurd Skin
b62c7bac,Zinger
dee11ee0,Hazelnut Chocolate Smoothie
dee11ee0,Hazelnut Milk Tea
9a7daaf9,Ultimate Spicy Truffle Mayo Angus Beef Meal
34c7fa3a,3 Cups Bundle
9a5e07bd,Roast Chix Porridge
9a5e07bd,Curry Chicken Potato (Boneless) With Rice
735eb8fe,U Mian Soup 幼面汤
735eb8fe,Spinach Minced Meat Sliced Fish Soup 苋菜肉碎鱼片汤
735eb8fe,Sliced Fish Soup 鱼片汤
6e62a3c9,Nacho Cheese Fries 乳酪薯条
6e62a3c9,Chicken Burger
d977e616,A2. Sunny Egg 荷包蛋
d977e616,12.Ebi Fried + Teriyaki Chicken Bento 炸虾+照烧鸡扒饭盒 
d977e616,35.Hotplate Saba Fish Set Meal 铁板沙巴鱼套餐 
ae3b67ee,Original Souffle Pancake
ae3b67ee,Signature Milk Tea
e611b361,(01-40) Tom Yum Seafood Soup Thick/Clear
160498f5,Kaya Butter Buns
160498f5,SN1. Signature Beef Boat Noodle
160498f5,SN5. Thai Style Chicken Yellow Noodle
160498f5,Kaya Butter Muffin
bee1574f,Fried Chicken Set Meal With Any 1 Vegetable
8791f15b,38.Hotplate Beef 铁板牛肉  
3bddef27,Egg Spicy Flame
3bddef27,Mutton Dum Biryani
3bddef27,Dates Milkshake
3bddef27,Chapati
3bddef27,Fried Mutton Pepper
0f2159d6,12 pcs
0f2159d6,Iced Lemon Tea
f12d743f,1 Person Value Meal (1 Pax)
2459c664,Taro Pie
aeca00c0,Miss-O Salmon Time 
aeca00c0,Soup with Toast
618095a1,"2 Pax Signature Mix (8pcs BCB, 5pcs W/D) (Combo)"
41af918c,Stir-Fried Garlic Dou Miao (150gm)
41af918c,Stir-Fried Garlic Spinach （200Gm)
765741be,Caramel Milk Tea Large
765741be,Yakult Green Tea Large
765741be,Green Milk Tea Large
feb8611a,Speculoos Cheesecake (Slice)
e95157fc,Angus BLT Meal
e95157fc,Original Angus Cheeseburger Meal
e95157fc,Apple Pie
42b078ed,Cupcakes Box Of 6 (Mini)
cffa2b97,Steamed Rice
cffa2b97,Lotus Root Soup With Pork Rib & Peanut
592b7af5,2pc Chix Combo
167f6e3f,Chicken And Mushroom Spaghetti
e7a30c9a,Kimchi Jjigae
a88986a1,Assorted Platter
aba5f587,Coke 可乐
127edd0c,Black Chicken Herbal Soup
fe123fea,Mild Spicy 小辣
ea604660,1 For 1 Mix Combo
bb9dbc69,McGriddles Feast
e856de8e,Fried Mantou 炸馒头 (5 Pieces)
04ccc18b,Custard Puff
04ccc18b,Butter Cake
04ccc18b,Banana Cake
04ccc18b,Kueh Bahulu
3c8cc7e3,Mee Rebus Value Meal
35a8fd46,Zero Chicken Burger Bundle
f53e4589,Pork Rib Set Meal
f53e4589,Rice
5996f9f2,All Salmon Mini Platter
5996f9f2,Refreshing Mango Salmon Roll
5b25dac0,Season Sushi Platter (38 Pcs)
02a2ae8a,Box Of 3 Cupcakes (Reg)
02a2ae8a,Box Of 6 Cupcakes (Reg)
bbb571a2,Thai Omelette Minced Chicken (Family Portion)
bbb571a2,Glass Noodles Salad with Seafood
bbb571a2,Jasmine Rice (Family Portion)
bbb571a2,Thai Basil Chicken with Rice
bbb571a2,Garlic Pork  with Rice
bbb571a2,Beancurd in Thai Sweet Chili
0876836f,Curry Chicken with Rice
0876836f,Sambal Kangkong
0876836f,Ayam Merah with Rice
0876836f,Fried Potato
0876836f,Ayam Penyet with Rice
0876836f,Rice
cc11e4e0,Mee Siam
cc11e4e0,Curry Chicken with Rice
cc11e4e0,Traditional Kaya Toast
ec46a87c,Pork Set
ec46a87c,Fish Cake Set
ec46a87c,Sambal Chilli 2oz 
9e3ac6d0,Steam Chix Thigh Rice
9e3ac6d0,Curry Chicken Potato (Boneless) With Rice
cb6f0650,F3. Unagi Don
cb6f0650,E2. Salmon Ikura Don
a0259674,Pear & Apple Pork Ribs Soup 雪梨苹果排汤
a0259674,Watercress with Pork Ribs Soup 西洋菜排汤
a0259674,White Rice 饭
cff57eb8,Sliced Fish Soup + Soup Noodle 鱼片汤面汤
554349cc,Combo A - Chicken & Pork Rib
554349cc,Latte - Hot
554349cc,Combo C Seafood Chicken
554349cc,Mocha - Iced
554349cc,Signature Grilled Chicken Chop
554349cc,Latte - Iced
554349cc,Ocean Haddock Fish Baked
554349cc,Combo E Crispy Chicken & Crispy Fish
554349cc,Combo D Assorted Grill
554349cc,Cappuccino - Iced
554349cc,Mocha - Hot
554349cc,Chocolate
554349cc,Signature Roasted BBQ Pork Ribs
74563548,2 x Prosperity Beef Meals (L Twister Fries™)
fdc8ff54,Original Recipe Chicken
fdc8ff54,2 pcs Chicken Meal
1f4850f9,M11. Beef & Chicken Mixed Grill
7383099c,Beef Taco
f1ed26ef,Sliced Fish
f1ed26ef,White Rice
f1ed26ef,Steamed Chicken Dumplings
f1ed26ef,Tomyam Ramen
f1ed26ef,QQ Ramen
8a3267a5,Roasted Brown Bobo Milk Tea 
4840d2e2,B2. Breaded Seafood Combo
4840d2e2,A3. Cheesy Chicken Chop
4840d2e2,C1. NZ Prime Sirloin
0ac36c92,B20 北菇鸡球粥 Sliced Chicken and Mushroom Congee
0ac36c92,B3 凤凰水饺汤 Prawn Dumpling Soup (5pc)
0433d960,半Half
0433d960,水饺汤 Dumpling Soup
0433d960,2 Pax
a7db402f,Fried Beef with Oyster Sauce
a7db402f,BBQ Stingray
a7db402f,Regular
a7db402f,Thai Fried Basil Meat
a7db402f,Thai Style Deep-fried Tofu
bfb75c4e,Sambal Grilled Fish
bfb75c4e,Striploin Steak
bfb75c4e,Singapore Special Fish & Chips (Salted Egg And Chilli Crab)
6de0b4a6,Mini Steamboat Sliced Fish Soup
6de0b4a6,Mini Steamboat Fried Fish Soup
aec0a6d7,C3. New Zealand Prime Black Pepper Sirloin with Grilled Tiger Prawn
aec0a6d7,B4. Pan-Grilled Dory With Black Pepper Sauce
2f40e3cc,Chilli Flakes
1839c2ec,Nasi Combo Cheese Mutton
1839c2ec,Maggi Combo Cheese Chicken
1839c2ec,Maggi Combo Chicken
268705c2,Nasi Lemak with Thai Green Curry Chicken
4713075e,Double Cheeseburger Combo
4713075e,2 pcs Golden Aroma® Chicken Combo
afda4fe1,007. Tender Set
dbf62c11,1.Salmon + Teriyaki Bento 三文鱼+照烧鸡扒饭盒
dbf62c11,13.Teriyaki Chicken + Seaweed Chicken Bento 照烧鸡扒+紫菜鸡饭盒
dbf62c11,12.Ebi Fried + Teriyaki Chicken Bento 炸虾+照烧鸡扒饭盒 
93426281,BBQ Char Siew and Roasted Pork Rice
38b61a62,Dong Dong Tea
38b61a62,Classic Brown Sugar Series (COLD)
89e1250f,Thai Red Curry With Pork
89e1250f,Seafood
89e1250f,Crispy Thai Wing
89e1250f,Krapow - Minced Pork
89e1250f,Khao Kha Moo
f7da96c3,Chicken Dum Briyani
f7da96c3,Sweet Lassi
f7da96c3,Kadhi Pakora
f7da96c3,Palak Saag
f7da96c3,Malai Tikka
f7da96c3,Garlic Naan
f7da96c3,Butter Naan
f7da96c3,Pulao Rice
f7da96c3,Jaggi's Butter Chicken
f7da96c3,Dhall Tarka
f7da96c3,Plain Rice
15fd5daf,Fresh Milk with Brown Sugar Bubble
15fd5daf,Tea with Mango
15fd5daf,Fresh Milk With Taro + Taro Bubble
68723f11,Sup Buntut (Oxtail Soup)
68723f11,Gado-Gado
e33ad7ec,Frutti Di Mare
8fd1085f,Aburi Buta & Unagi Combo Jyu
8fd1085f,Wagyu Karubi Don
8fd1085f,Premium Buta Don
89183ac3,Rice
89183ac3,Prawn and Hire Set
89183ac3,Hire Katsu Set
89183ac3,Hire Curry
8ca39ac8,Insalata Di Tonno
8ca39ac8,Filetto Alla Griglia
8ca39ac8,Branzino Alla Mediterranea
8ca39ac8,Romana
8ca39ac8,Zuppa Di Pesce
8ca39ac8,Braciola Di Maiale Arrosto
8ca39ac8,Broccoli Saltati in Padella
8ca39ac8,Parmigiana Di Melanzane
8ca39ac8,Carnivora
8ca39ac8,Lasagna
8ca39ac8,Carpaccio Di Manzo Con Scalgie Di Grana E Rucola
8ca39ac8,Caprese Con Mozzarella Bufala
8ca39ac8,In Piazza
8ca39ac8,Parma
8ca39ac8,Pappardelle Della Piazza
79096d7c,Mixed Slider Box Of 4 + 2
79096d7c,Green Goddess Pesto Penne
79096d7c,PS. Truffle Shoestring Fries (V)
79096d7c,PS. Spaghettini Bolognese
79096d7c,Sticky BBQ Ribs
fa35d613,Stir-fried Green Dragon Vegetable 清炒青龙菜
fa35d613,Sliced Fish Soup 鱼片汤
2e0122a3,Anchovy
2e0122a3,Sulrung Tang
2e0122a3,Grilled Saba Fish Set
2e0122a3,BBQ Beef Set
2e0122a3,Bulgogi Hotpot
2e0122a3,Dduk Guk
2e0122a3,BBQ Chicken Set
2e0122a3,Ramen
83f5c75a,9F. Sambal Petai Prawn Fried Rice 叁芭臭豆虾炒饭
83f5c75a,9D. Salted Fish & Century Egg Fried Rice 咸鱼皮蛋炒饭
83f5c75a,10B. Seafood Hor Fun 海鲜河粉
83f5c75a,13. Fresh Prawn Fried Rice 虾仁炒饭
83f5c75a,Rice 米饭
83f5c75a,Fried Egg 煎蛋
83f5c75a,18. Mee Goreng 马来炒面
83f5c75a,6. Pork Rib Rice 排骨王饭
83f5c75a,33. Chicken Chop Fried Rice 鸡扒炒饭
83f5c75a,1. Thai Style Chicken Chop Rice 泰式鸡扒饭
744bb47c,Calpis Lychee Jing Syuan Collagen+
744bb47c,Li Blue 小蓝
744bb47c,Mango Sago Oat Latte
744bb47c,Triple Peach Jing Syuan Collagen+
7975952f,Medium Size 中杯
331298ec,Handmade Meatballs Soup
331298ec,Lemongrass Soda 新鲜的柠檬草汽水
331298ec,Pebbles 炸番薯蛋
331298ec,Giant Fried Wonton
331298ec,My Simple Noodle
331298ec,Sago Pudding 西米黑糖布丁
d63258a2,Wafu Seaweed Choregi Salad
d63258a2,Buddy Meal for 2 (U.P. $60)
d63258a2,Goma Q
d63258a2,IPPUDO Chicken Wings 4pcs
d63258a2,Hakata Nikusoba Ramen
d63258a2,Spicy Black Ramen
d63258a2,Japanese Shio Pudding
72a40f05,Large
72a40f05,Whole Piece Chicken Cutlet
e13dc36b,Minced Pork Noodle In Bean Sauce
e13dc36b,Fried Wonton
e13dc36b,Pan Fried Beancurd Skin
e13dc36b,Peanut & Sesame Sauce
cc71c1a4,Fresh Ramen With Seasoned Prawns
cc71c1a4,Egg Fried Rice With Seasoned Prawns
cc71c1a4,XO Sauce Bee Tai Mak With Seasoned Prawns
cc71c1a4,Fresh Ramen
cc71c1a4,Shanghai Fried Rice
cc71c1a4,Fresh Ramen With Braised Beef
4668b21a,PS. Truffle Shoestring Fries (V)
4668b21a,PS. Caesar Salad
4668b21a,Superfood (V)
4668b21a,Tiger Beer-battered Fish and Chips
ea3c59cf,Fried Fish Soup 香炸鱼片汤
c4d68877,Braised Duck Rice Set 卤鸭饭套餐
c4d68877,Braised Duck Rice 卤鸭饭
c4d68877,Duck Meat
cf206308,3. Chee Cheong Fun with Spicy Sauce (2 Pcs) 麻辣酱猪肠粉 (2 条)
cf206308,1. Black Glutinous Rice 黑糯米
cf206308,3. Bean Curd Skin Dessert 腐竹糖水
cf206308,1. Koo Kee Set Meal 高记招牌套餐
4b637f0b,Fried Riceチャーハン
177c1ff2,Crispy Pork Kai-lan Rice
177c1ff2,Thai Omelette Rice
177c1ff2,Thai boat noodle 
177c1ff2,Fried Basil Leave Rice
177c1ff2,Tom Yam Soup
177c1ff2,Olive Fried Rice
177c1ff2,Thai Fried Rice
177c1ff2,Thai Chicken Wing (3 Pieces)
15089405,Peanut Folded Vegetarian Pancakes Set 素褶曲花生面煎糕 套餐
cdb2329b,3. Nine Fresh Signature 九鲜招牌
cdb2329b,17. Taro Cup  芋头红豆莲子冻
cdb2329b,10. Mixed Bean Cup 花生豆豆双Q 冻
db7af1e5,Burg's Bacon Cheese Burger
db7af1e5,Burg's Classic Cheese Burger
fa50e62e,Chashumen
fa50e62e,Chashu Donburi
494a71d9,Ebi Avocado Ebikko Maki
494a71d9,Tako Wasabi
494a71d9,Mekajiki Sashimi
494a71d9,Nama Hotate Sashimi
494a71d9,Salmon Sashimi
494a71d9,Ootoro Sashimi
494a71d9,Mini California Maki
494a71d9,M2. Shobu
494a71d9,Hanasaki Ika Sushi
705816f1,Mild Spicy 小辣
dfa646c1,Pork Floss Egg 肉鬆煉乳蛋
978c26b3,Sweet Potato BōRU D.I.Y. Mega Combo - Sushi
aa5bb62e,Kids' Menu - Fish Fingers	 	 	 	 	 	 	 	
aa5bb62e,Jack's Classic Beef Bolognese
127c49e4,9.3 Chicken Nuggets
127c49e4,8.0 Crispy Fish Fillet with Alio Pasta
77a6b3f2,Nutella Shake (Iced)
ff3da7b4,McGriddles Stack Upsized Meal
b96a5d06,KITKAT® McFlurry®
a2fc7dbe,Original Chicken Meal Deal (U.P. $18.63)
cd099bd9,Kuey Teow Goreng Ayam
bfa29073,EG1. Fried One Egg 荷包蛋
bfa29073,SN2. Boiled Pork Dumpling with Leek 韭菜豬肉水餃
bfa29073,Stir-fried Slice Beef Hor Fun 干炒牛河
bfa29073,DK5. Iced Milo 美祿冰
bfa29073,Rice With Salted Egg Chicken 咸蛋鸡丁饭
f0669c1f,Cereal Diced Chicken With Rice 麦片鸡丁饭
e6805d03,#73.PHAD THAI (ผัดไทย)
e6805d03,#140.BBQ WHOLE CHICKEN (ไก่ย่าง)
f294d6c2,Iced
f294d6c2,Maggi Goreng Thai Ayam
ac7aa2c8,.The Original White Beehoon(S)
79899f3a,Laksa
82beba2c,M5. Lanzhou Fried La Mian
a52fb606,Chocolate Pie
a52fb606,Prosperity Beef Burger®
50c255ba,Bento B
50c255ba,Bento A
e586d412,Fried Mee Goreng + Fried Bee Hoon + Ham & Cheese Sandwich
e586d412,Curry Chicken with Rice + Laksa + Ham and Cheese Sandwich
e586d412,Curry Chicken with Rice + Fried Bee Hoon + Ham and Cheese Sandwich
ba0e38a9,Murukku
ba0e38a9,2 Pcs
f8d501ef,Little San Sushi
78ce75cb,KITKAT® McFlurry®
78ce75cb,Prosperity Beef Special
ecb6e563,Nasi Sambal Goreng Daging
ecb6e563,Lontong
ecb6e563,Soto Ayam
ecb6e563,Plain Briyani
ecb6e563,Briyani Ayam Goreng
bd896cfa,Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25)
bd896cfa,Nasi Lemak Royale + 1 Selected Drink
f6d5f6b5,Crayfish Pasta
f8de6af3,Pho Noodle Soup with Chicken Meatballs 鸡肉圆河粉汤
f8de6af3,Pho Spicy Noodle Soup
f8de6af3,Summer Rolls & Fried Spring Roll
f8de6af3,Iced Honey Lemon
f8de6af3,Iced Milk Tea
aff82dc4,"7"""
81794556,Cheese Stick 1pcs 芝士棒
81794556,Red Bean（4）红豆面包 4粒
81794556,Spicy Chicken Floss 1pcs 辣鸡丝
81794556,Cheese Bun 1pcs 芝士面包
3f35266f,Teriyaki Chicken & Karaage Rice Box
3f35266f,Potato Croquette
35d82496,Dessert Jelly Bowl - Longan Red Dates
35d82496,Any 2 pouches for $4.60
f8d501ef,Tempura Kani Sticks
3f3d8dbd,Chicken Fried Rice with Egg
3f3d8dbd,Stir-fried Hor Fun
3f3d8dbd,Beef Bee Hoon
78e7877d,112. Curry Chicken with Rice
78e7877d,85. Macau Chicken Chop Fried Rice
78e7877d,Kway Teow Goreng with Petai & Prawns 虾仁臭豆炒河粉
a99e1fb3,Cheese Pide
a99e1fb3,Chicken Turkish Pide
e038437d,Nasi Jenganan
829ee80b,N01. Nasi Goreng
829ee80b,T10. Masala Thosai
829ee80b,N41. Bee Hoon Goreng
829ee80b,P15. Egg Prata
829ee80b,P13. Plain Prata
9e027509,Laksa With Golden Roll
9e027509,Sotong Ball OnStik
9e027509,Crab Nugget OnStik
9e027509,Dry Mee Siam With Prawns
faeae9bd,Grass Jelly Juice 仙草汁
81960769,Curry Potato Puff
81960769,Chocolate Swiss Roll
81960769,Chicken Sausage Puff
2573ef7b,Fishball Noodles 鱼丸面
f8b0e5ea,Tau Pok
f8b0e5ea,Pork Tenderloin Soup
f8b0e5ea,Kai Lan Vegetables
f8b0e5ea,Rice
d7e61506,Chocolate Pie
eb17eab0,For 1 Pax (White) (Exclude Rice)
8ca2e257,(01-57) Fried Carrot Cake black
2f40e3cc,Crazy Chicken Crunchies (Original)
ddc8dde5,Hand-Breaded Chicken Tenders
5fbe55c5,Potato Gratin
095f2603,Nuggets (6 pcs)
e9fc8da6,A6. Crispy Squid Rings 酥炸花枝
e9fc8da6,A1. Signature Crispy Chicken Cutlet 招牌卡啦炸鸡排
e9fc8da6,A4. Crispy Chicken Cube 美味盐酥鸡
cab3018d,Caramel Ice Blended®
40cbc317,Chicken Cutlet Rice
1561ce72,Carbonara Spaghetti
1561ce72,German Grilled Fish
77784b70,French Toast with Grilled Salmon
77784b70,Chicken Sausage Single Toast
04007a9e,Single Bundle Plus For 1 - 2
2bf3b5c0,Nasi Goreng Merah
2bf3b5c0,Kuey Teow Goreng
8f2e4fef,Beef Goulash Take-home Soup Pack
46aabb47,Jjajang Myeon
46aabb47,Jeayuk Deopbap
46aabb47,Kimchi Jjigae
47268716,Double Cheese Prata
47268716,Sausage Cheese Prata
47268716,Crispy Plain Prata
f527b78c,Magic Meatless Murtabak
f527b78c,Teh Halia
f527b78c,Mee Goreng
c9039046,Twisty Bread
21284705,1 Pc Chashu Curry Ramen + Fried Chicken + Iced Lemon Tea
7773176c,3. Nine Fresh Signature 九鲜招牌
7773176c,Mixed Bases
091513f6,Cheese Xplosion Pizza
091513f6,Twisty Bread
8d64e626,6pcs Cinnamon Breadsticks
95932292,Ice Kacang
95932292,Jelly with Mixed Fruit
95932292,Longan with Ice Jelly
95932292,Mango Kacang
aa9416d6,Sweet and Sour Fish with Rice
640e96be,Sambal Ayam
640e96be,W1. Crispy Cutlet With Honey Mustard Sauce
4436b916,Kid's Meal Fish Fillet Rice 儿童鱼扒饭
4436b916,Stir-fried Bee Hoon 干炒米粉
4436b916,Kampung Fried Rice 家乡炒饭
4436b916,Sweet & Sour Chicken Set 酸甜鸡肉饭
4436b916,Mee Goreng 马来炒面
4436b916,Kid's Meal Chicken Cutlet Rice 儿童炸鸡扒饭
4436b916,Seafood Fried Rice with Olive Vegetables 海鲜橄榄炒饭
77784b70,French Toast With Texas Chicken And Chicken Bacon
41eaf5bf,Ayam Goreng (Fried Chicken Set)
41eaf5bf,Ikan Panggang + Sotong Panggang Set (Grilled Fish + Squid Set)
41eaf5bf,Ayam Panggang + Sotong Panggang Set (Grilled Chicken + Squid Set)
0ac36c92,E2 雪梨排骨汤 Double-boiled Spare Rib Soup with Chinese Yam and Snow Pear
0ac36c92,B18 皮蛋爽肉粥 Century Egg and Shredded Pork Congee
54748e9c,6. Pearly Bean Curd 珍珠芒果晶球豆花
54748e9c,3. Nine Fresh Signature 九鲜招牌
537e2ea6,Stir-fried Beef Hor Fun
537e2ea6,Omelette Served with French Fries & Salad
42087ef9,XXL Crispy Chicken
42087ef9,Handmade Oyster Mee Sua
da1c78a9,Grilled Mutton 碳烤羊肉串 
da1c78a9,Grilled Potato 碳烤土豆 
da1c78a9,Fried Rice 炒饭 
da1c78a9,Grilled Beef 碳烤牛肉串 
da1c78a9,Spicy Diced Chicken 辣子鸡 
da1c78a9,Sour Vegetable Fish Fillet 老坛酸菜鱼
da1c78a9,Grilled Squid 炭烤鱿鱼 
2a00b570,Double Prosperity Chicken Upsized Meal
e9776814,Braised Beancurd 卤豆干
e9776814,Braised Taupok 卤豆卜
483d322b,麻婆豆腐 Mapo Tofu
483d322b,海鲜炒饭 Seafood Fried Rice
483d322b,西兰花炒虾仁 Fried Shrimp with Broccoli
483d322b,重庆辣子鸡 Chong Qing Spicy Chicken
5aa428a9,Spicy 中辣
5aa428a9,Spicy Chicken 山城辣子鸡
77848032,S3. La La Seafood Bee Hoon & Prawn Paste Wings  啦啦海鲜百米粉 + 虾酱鸡
fa5b7cd9,Pu-er Chrysanthemum Tea
938a9637,Deluxe Breakfast Platter Ala Carte
cb576175,Fish Fillet Omelette Rice
cb576175,Pork Kimchi Soup Set
cb576175,Hotplate Chicken and Pork Set
345b959b,(01-26) La La and Prawn White Meehoon
345b959b,(01-37) Beijin Dumpling (Chives Pork)
345b959b,(01-37) Steamed Dumpling (Chives Pork)
